,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
29,"Cozy One Bedroom Apt. Home, Amenities, Smart Home Features.",2017-02-22 03:17,denver,5983735222,https://denver.craigslist.org/apa/5983735222.html,1.0,812.0,1181.0,https://denver.craigslist.org/reply/den/apa/5983735222,
30,"Private Balcony, Business Center, Easy Access to I-25 and E-470",2017-02-22 03:13,denver,5996331411,https://denver.craigslist.org/apa/5996331411.html,2.0,1119.0,1450.0,https://denver.craigslist.org/reply/den/apa/5996331411,
31,"Two Seasonal Swimming Pools, Near Cherry Creek Mall, Air Conditioning",2017-02-22 03:11,denver,5995073072,https://denver.craigslist.org/apa/5995073072.html,1.0,730.0,1288.0,https://denver.craigslist.org/reply/den/apa/5995073072,
32,WALK IN CLOSETS IN EVERY APARTMENT!,2017-02-22 03:06,denver,6003248933,https://denver.craigslist.org/apa/6003248933.html,2.0,1153.0,1445.0,https://denver.craigslist.org/reply/den/apa/6003248933,
33,"Sundeck, Accepts Electronic Payments, Garage",2017-02-22 03:01,denver,5984831713,https://denver.craigslist.org/apa/5984831713.html,1.0,736.0,1120.0,https://denver.craigslist.org/reply/den/apa/5984831713,
34,"1 bedroom - Rocky Mountain Views, Cable Ready, Spectacular Clubhouse",2017-02-22 02:50,denver,6009526500,https://denver.craigslist.org/apa/6009526500.html,1.0,700.0,1290.0,https://denver.craigslist.org/reply/den/apa/6009526500,
35,"Wood-style Plank Flooring on First Floors, Large Bark Park, Paw Spa",2017-02-22 02:34,denver,6008040431,https://denver.craigslist.org/apa/6008040431.html,2.0,960.0,1344.0,https://denver.craigslist.org/reply/den/apa/6008040431,
36,Perfect and cozy two bedroom with fireplace,2017-02-22 02:33,denver,6000857704,https://denver.craigslist.org/apa/6000857704.html,2.0,1055.0,1435.0,https://denver.craigslist.org/reply/den/apa/6000857704,
37,"48-hour Maintenance Commitment, Cable/Satellite Ready, Plush Carpeting",2017-02-22 02:27,denver,5988075899,https://denver.craigslist.org/apa/5988075899.html,1.0,882.0,1170.0,https://denver.craigslist.org/reply/den/apa/5988075899,
38,Cupid's special $250 off your move in costs when you look and lease!,2017-02-22 02:20,denver,6002476013,https://denver.craigslist.org/apa/6002476013.html,1.0,1050.0,1246.0,https://denver.craigslist.org/reply/den/apa/6002476013,
39,"Easy Access to Highway 285, Private Balcony, Business Center with WiFi",2017-02-22 02:14,denver,5996919237,https://denver.craigslist.org/apa/5996919237.html,2.0,1005.0,1450.0,https://denver.craigslist.org/reply/den/apa/5996919237,
40,"Pat's Picks, 10782 E Exposition #348",2017-02-22 02:06,denver,6002475389,https://denver.craigslist.org/apa/6002475389.html,2.0,761.0,1150.0,https://denver.craigslist.org/reply/den/apa/6002475389,
41,"Pat's Picks, 14701 E Tennessee (Miss. & Sable)",2017-02-22 02:06,denver,5988862856,https://denver.craigslist.org/apa/5988862856.html,1.0,664.0,1000.0,https://denver.craigslist.org/reply/den/apa/5988862856,
42,Large 2 Bd/1Ba - Remodeled Duplex - Move-in Special,2017-02-22 01:26,denver,5979538346,https://denver.craigslist.org/apa/5979538346.html,2.0,1000.0,1250.0,https://denver.craigslist.org/reply/den/apa/5979538346,
43,"Reserved Carports Available, 9 Foot Ceilings, Two Hot Tubs",2017-02-22 01:25,denver,6007672915,https://denver.craigslist.org/apa/6007672915.html,2.0,893.0,1258.0,https://denver.craigslist.org/reply/den/apa/6007672915,
44,"Two Hot Tubs, Private Balcony, Walk-In Closets",2017-02-22 01:10,denver,6007766926,https://denver.craigslist.org/apa/6007766926.html,1.0,833.0,1327.0,https://denver.craigslist.org/reply/den/apa/6007766926,
45,"Near East Lake Trail, Short drive to Airport and Boulder, Tennis Court",2017-02-22 01:09,denver,5985669492,https://denver.craigslist.org/apa/5985669492.html,2.0,922.0,1429.0,https://denver.craigslist.org/reply/den/apa/5985669492,
46,"Den Room, Pet Friendly, Amenities, Great Location.",2017-02-22 01:09,denver,5992525024,https://denver.craigslist.org/apa/5992525024.html,1.0,912.0,1376.0,https://denver.craigslist.org/reply/den/apa/5992525024,
47,AMAZING VIEWS!!! BEAUTIFUL COMMUNITY!,2017-02-22 01:00,denver,6003248973,https://denver.craigslist.org/apa/6003248973.html,2.0,1236.0,1485.0,https://denver.craigslist.org/reply/den/apa/6003248973,
48,"Air Conditioner, Business Center, Online Payments Available",2017-02-22 00:54,denver,5973881971,https://denver.craigslist.org/apa/5973881971.html,1.0,736.0,1075.0,https://denver.craigslist.org/reply/den/apa/5973881971,
49,"1 bedroom - Business Center, All Buildings 2 Stories, Large Roman Tubs",2017-02-22 00:46,denver,6005146808,https://denver.craigslist.org/apa/6005146808.html,1.0,700.0,1235.0,https://denver.craigslist.org/reply/den/apa/6005146808,
50,"Barbecue Grills & Picnic Areas, Large Bark Park, Paw Spa",2017-02-22 00:31,denver,6002333384,https://denver.craigslist.org/apa/6002333384.html,1.0,688.0,1225.0,https://denver.craigslist.org/reply/den/apa/6002333384,
51,"""Look No Further, Your Home"" 2 Bedrm 2 Bath W/ So Much!!",2017-02-22 00:20,denver,5996352932,https://denver.craigslist.org/apa/5996352932.html,2.0,1050.0,1214.0,https://denver.craigslist.org/reply/den/apa/5996352932,
52,"Washer/Dryer in Every Unit, Planned Community Activities, Carports",2017-02-22 00:10,denver,6006658737,https://denver.craigslist.org/apa/6006658737.html,1.0,684.0,1030.0,https://denver.craigslist.org/reply/den/apa/6006658737,
53,"Walk-In Closets, Vaulted Ceilings on top floor, 9 Foot Ceilings",2017-02-22 00:09,denver,5996729589,https://denver.craigslist.org/apa/5996729589.html,2.0,1005.0,1450.0,https://denver.craigslist.org/reply/den/apa/5996729589,
54,"1 bedroom - Hardwood floors, Stainless steel appliances, Fitness Center",2017-02-21 23:59,denver,5985123387,https://denver.craigslist.org/apa/5985123387.html,1.0,534.0,1275.0,https://denver.craigslist.org/reply/den/apa/5985123387,
55,"1 Bed/1 Bath, Pet-friendly community, Built-in microwaves",2017-02-21 23:58,denver,6005343572,https://denver.craigslist.org/apa/6005343572.html,1.0,906.0,1481.0,https://denver.craigslist.org/reply/den/apa/6005343572,
56,"Public Transportation, Elevator, Balcony",2017-02-21 23:50,denver,5979672859,https://denver.craigslist.org/apa/5979672859.html,1.0,736.0,1120.0,https://denver.craigslist.org/reply/den/apa/5979672859,
57,*~ Rates dropped!~* #Specials! #FREEParking!! DTC/Centennial/Englewood,2017-02-21 23:46,denver,6014351503,https://denver.craigslist.org/apa/6014351503.html,1.0,776.0,1299.0,https://denver.craigslist.org/reply/den/apa/6014351503,
58,"Flat Irons views; Retailers, mall, RTD, and restaurants around corner!",2017-02-21 23:41,denver,5972073568,https://denver.craigslist.org/apa/5972073568.html,2.0,1340.0,1480.0,https://denver.craigslist.org/reply/den/apa/5972073568,
59,Major Renovations Coming to ALL Community Amenities!!! Capitol Hill!!!,2017-02-21 23:41,denver,6001380435,https://denver.craigslist.org/apa/6001380435.html,1.0,637.0,1164.0,https://denver.craigslist.org/reply/den/apa/6001380435,
60,Belmar Updated Large 1 Bedroom,2017-02-21 23:40,denver,5987924545,https://denver.craigslist.org/apa/5987924545.html,1.0,650.0,1075.0,https://denver.craigslist.org/reply/den/apa/5987924545,
61,"Crown Molding, Vaulted Ceilings, Oversized Windows",2017-02-21 23:32,denver,5995237910,https://denver.craigslist.org/apa/5995237910.html,2.0,1032.0,1342.0,https://denver.craigslist.org/reply/den/apa/5995237910,
62,Tired of Apartment Complex Living?,2017-02-21 23:28,denver,6014340869,https://denver.craigslist.org/apa/6014340869.html,2.0,950.0,1295.0,https://denver.craigslist.org/reply/den/apa/6014340869,
63,Waived Application Fees!!  BowMar/Martson/Lakewood/Littleton/Denver,2017-02-21 23:26,denver,5972040733,https://denver.craigslist.org/apa/5972040733.html,1.0,765.0,1275.0,https://denver.craigslist.org/reply/den/apa/5972040733,
64,Life is Better by the Creek! Home overlooking Bear Creek & Trail!!,2017-02-21 23:25,denver,5988569898,https://denver.craigslist.org/apa/5988569898.html,1.0,773.0,1259.0,https://denver.craigslist.org/reply/den/apa/5988569898,
65,"Lone Tree = Denver's Luxury Suburb; Malls, Recreation District, Golf!!",2017-02-21 23:21,denver,5971356494,https://denver.craigslist.org/apa/5971356494.html,1.0,830.0,1355.0,https://denver.craigslist.org/reply/den/apa/5971356494,
66,RiNo LODO BEST Deal - 1 Free Parking Spot RiNo LODO Downtown BEST,2017-02-21 23:16,denver,6014341028,https://denver.craigslist.org/apa/6014341028.html,1.0,685.0,1488.0,https://denver.craigslist.org/reply/den/apa/6014341028,
67,"Live on the Lake! Bike, run, walk, explore! RedRocks/Morrison/GreenMtn",2017-02-21 23:16,denver,6014342935,https://denver.craigslist.org/apa/6014342935.html,2.0,1000.0,1330.0,https://denver.craigslist.org/reply/den/apa/6014342935,
68,"""Great closets and finishes throughout."" -2016 Resident Review",2017-02-21 23:06,denver,5984481777,https://denver.craigslist.org/apa/5984481777.html,1.0,692.0,1372.0,https://denver.craigslist.org/reply/den/apa/5984481777,
69,Come Home to Castle Rock! Adventure Awaits! Do more w/ YOUR $money$ !!,2017-02-21 23:05,denver,6005705317,https://denver.craigslist.org/apa/6005705317.html,1.0,736.0,1113.0,https://denver.craigslist.org/reply/den/apa/6005705317,
70,Move in today!,2017-02-21 23:05,denver,6002062274,https://denver.craigslist.org/apa/6002062274.html,2.0,893.0,1258.0,https://denver.craigslist.org/reply/den/apa/6002062274,
71,"24-Hour Fitness Center, Gas Fireplace, Along RTD Route",2017-02-21 22:56,denver,5994149881,https://denver.craigslist.org/apa/5994149881.html,2.0,1032.0,1342.0,https://denver.craigslist.org/reply/den/apa/5994149881,
72,"Live in Cherry Creek!  Minutes from Capitol Hill, Downtown, and DTC!",2017-02-21 22:56,denver,5975062783,https://denver.craigslist.org/apa/5975062783.html,1.0,705.0,1260.0,https://denver.craigslist.org/reply/den/apa/5975062783,
73,Separate Bills for Utilities?? NOT HERE! W/S/T/G Utilities INCLUDED!!!,2017-02-21 22:56,denver,5994406748,https://denver.craigslist.org/apa/5994406748.html,1.0,640.0,1045.0,https://denver.craigslist.org/reply/den/apa/5994406748,
74,SUMMER IS COMING!!!  Get you work-out & tan on at home!!! Be Ready!!,2017-02-21 22:55,denver,6005697120,https://denver.craigslist.org/apa/6005697120.html,1.0,655.0,1249.0,https://denver.craigslist.org/reply/den/apa/6005697120,
75,Fully remodeled home in DTC w/ real WOOD Burning Fireplace! Near RTD!,2017-02-21 22:55,denver,5975038011,https://denver.craigslist.org/apa/5975038011.html,1.0,750.0,1390.0,https://denver.craigslist.org/reply/den/apa/5975038011,
76,"Two Hot Tubs, Air Conditioning, 9 Foot Ceilings",2017-02-21 22:55,denver,5996424299,https://denver.craigslist.org/apa/5996424299.html,1.0,730.0,1138.0,https://denver.craigslist.org/reply/den/apa/5996424299,
77,Apartments in Douglas County School District with Immediate Move-In!!!,2017-02-21 22:51,denver,5994399070,https://denver.craigslist.org/apa/5994399070.html,2.0,1026.0,1285.0,https://denver.craigslist.org/reply/den/apa/5994399070,
78,"Dynamic neighborhood, minutes from downtown! Sloans Lake Style 2017!!!",2017-02-21 22:51,denver,5971333393,https://denver.craigslist.org/apa/5971333393.html,1.0,546.0,1274.0,https://denver.craigslist.org/reply/den/apa/5971333393,
79,"Amazing DTC apartment, excellent condition",2017-02-21 22:51,denver,5995289742,https://denver.craigslist.org/apa/5995289742.html,1.0,800.0,1050.0,https://denver.craigslist.org/reply/den/apa/5995289742,
80,*~* $$$ Unbeatable Pricing!!! $$$ *~* Prime Location! Premier Service!,2017-02-21 22:50,denver,6014330506,https://denver.craigslist.org/apa/6014330506.html,1.0,838.0,1450.0,https://denver.craigslist.org/reply/den/apa/6014330506,
81,"Elevator, Clubhouse, Fireplace",2017-02-21 22:46,denver,6005315955,https://denver.craigslist.org/apa/6005315955.html,1.0,736.0,1165.0,https://denver.craigslist.org/reply/den/apa/6005315955,
82,Indoor Jogging Track & Basketball Court! Westminister/Broomfield,2017-02-21 22:46,denver,5974987994,https://denver.craigslist.org/apa/5974987994.html,2.0,950.0,1400.0,https://denver.craigslist.org/reply/den/apa/5974987994,
83,Cherry Hills Living just minutes from anywhere you want to be! New!!,2017-02-21 22:45,denver,5974942055,https://denver.craigslist.org/apa/5974942055.html,1.0,730.0,1375.0,https://denver.craigslist.org/reply/den/apa/5974942055,
84,Come Hang Out on THE Roof-Top! It will be the BEST you SEE!! LoDo/RiNo,2017-02-21 22:45,denver,6005685410,https://denver.craigslist.org/apa/6005685410.html,1.0,853.0,1383.0,https://denver.craigslist.org/reply/den/apa/6005685410,
85,High Class and High End for an Inspired Lifestyle! Cherry Hills Life!!,2017-02-21 22:42,denver,5994388269,https://denver.craigslist.org/apa/5994388269.html,1.0,730.0,1375.0,https://denver.craigslist.org/reply/den/apa/5994388269,
86,Best Deals on Some of Denvers Favorite Apartments,2017-02-21 22:41,denver,6014318925,https://denver.craigslist.org/apa/6014318925.html,1.0,750.0,1500.0,https://denver.craigslist.org/reply/den/apa/6014318925,
87,"Take the train to work, walk to the golf course. Amazing rates!! Pets!",2017-02-21 22:40,denver,6014325027,https://denver.craigslist.org/apa/6014325027.html,1.0,794.0,1340.0,https://denver.craigslist.org/reply/den/apa/6014325027,
88,!!  Great Rents + Great South Broadway Neighborhood  !!,2017-02-21 22:39,denver,5986759590,https://denver.craigslist.org/apa/5986759590.html,1.0,730.0,1410.0,https://denver.craigslist.org/reply/den/apa/5986759590,
89,"High-end, quiet, convenient, walk-able!! DTC/ParkMeadows/Englewood",2017-02-21 22:37,denver,5998731969,https://denver.craigslist.org/apa/5998731969.html,1.0,830.0,1352.0,https://denver.craigslist.org/reply/den/apa/5998731969,
90,YOUR NEW HOME AWAITS IN AURORA!! NEAR TOWN CENTER!! OPEN SPACE ABOUND!,2017-02-21 22:37,denver,5987385269,https://denver.craigslist.org/apa/5987385269.html,1.0,703.0,1099.0,https://denver.craigslist.org/reply/den/apa/5987385269,
91,Lakewood Living is FULL of Adventure! FootHills/GreenMountain/Morrison,2017-02-21 22:37,denver,5992916651,https://denver.craigslist.org/apa/5992916651.html,2.0,1000.0,1435.0,https://denver.craigslist.org/reply/den/apa/5992916651,
92,"2 bedroom - Dog Washing Station, 24-Hour Athletic Center, Large Roman Tubs",2017-02-21 22:35,denver,6010996546,https://denver.craigslist.org/apa/6010996546.html,2.0,942.0,1435.0,https://denver.craigslist.org/reply/den/apa/6010996546,
93,"Great Location, Heat Paid! Near Old Town Littleton!",2017-02-21 22:33,denver,6010330472,https://denver.craigslist.org/apa/6010330472.html,2.0,800.0,1095.0,https://denver.craigslist.org/reply/den/apa/6010330472,
94,Upper two bedroom! Heat Paid! Walking distance to Old Town Littleton!,2017-02-21 22:33,denver,6010331260,https://denver.craigslist.org/apa/6010331260.html,2.0,800.0,1095.0,https://denver.craigslist.org/reply/den/apa/6010331260,
95,"Personal In Home Washer and Dryer, Resident Clubhouse, Billiards Table",2017-02-21 22:31,denver,5975526780,https://denver.craigslist.org/apa/5975526780.html,1.0,812.0,1181.0,https://denver.craigslist.org/reply/den/apa/5975526780,
96,"GARAGES INCLUDED! Private, single car garage! Cherry Creek!! Glendale!",2017-02-21 22:31,denver,5983033249,https://denver.craigslist.org/apa/5983033249.html,1.0,800.0,1320.0,https://denver.craigslist.org/reply/den/apa/5983033249,
97,L@$+ 1 at this PRICE!!!! Get it 1st! Newly renovated clubhouse! Golden,2017-02-21 22:31,denver,5983027814,https://denver.craigslist.org/apa/5983027814.html,1.0,740.0,1472.0,https://denver.craigslist.org/reply/den/apa/5983027814,
98,Come HOME to Renovated Apartments in Classic Capitol Hill! Indoor Pool,2017-02-21 22:30,denver,5974348160,https://denver.craigslist.org/apa/5974348160.html,1.0,702.0,1490.0,https://denver.craigslist.org/reply/den/apa/5974348160,
99,"Central Heat & Air Conditioning, Private Patio / Balcony, Paw Spa",2017-02-21 22:26,denver,6005411498,https://denver.craigslist.org/apa/6005411498.html,2.0,960.0,1350.0,https://denver.craigslist.org/reply/den/apa/6005411498,
0,Carriage House,2017-02-22 06:03,denver,6009325924,https://denver.craigslist.org/apa/6009325924.html,2.0,,1600.0,https://denver.craigslist.org/reply/den/apa/6009325924,
1,Newly Renovated 3 Bedroom 1.5 Bath Available for April 15th,2017-02-22 05:50,denver,6014480839,https://denver.craigslist.org/apa/6014480839.html,3.0,1000.0,1500.0,https://denver.craigslist.org/reply/den/apa/6014480839,
2,Single story house in Aurora near Buckley AFB,2017-02-22 05:33,denver,5986689407,https://denver.craigslist.org/apa/5986689407.html,4.0,1732.0,1750.0,https://denver.craigslist.org/reply/den/apa/5986689407,
3,"Clubhouse with WiFi, Adams 12 Five Star Schools, Package Service",2017-02-22 05:21,denver,5988545926,https://denver.craigslist.org/apa/5988545926.html,3.0,1228.0,1647.0,https://denver.craigslist.org/reply/den/apa/5988545926,
4,"1 Bed/1 Bath, Oversized patios & balconies, Oversized garden tubs",2017-02-22 05:18,denver,6008029844,https://denver.craigslist.org/apa/6008029844.html,1.0,683.0,1636.0,https://denver.craigslist.org/reply/den/apa/6008029844,
5,"Walk-In Closets, Smoke Free Living",2017-02-22 04:34,denver,5995129622,https://denver.craigslist.org/apa/5995129622.html,2.0,1110.0,1529.0,https://denver.craigslist.org/reply/den/apa/5995129622,
6,"Washer & Dryer, High Ceilings, Stainless steel appliances",2017-02-22 04:18,denver,5978150759,https://denver.craigslist.org/apa/5978150759.html,1.0,667.0,1795.0,https://denver.craigslist.org/reply/den/apa/5978150759,
7,"Resort-style pool with sun lounge, Bike storage, Cut Berber carpeting",2017-02-22 04:07,denver,6010903344,https://denver.craigslist.org/apa/6010903344.html,2.0,1184.0,1770.0,https://denver.craigslist.org/reply/den/apa/6010903344,
